split,v0,theta_deg,drag,range
0,1.47539485378978235e+01,1.04393622906250343e+01,7.54182944461132404e-02,5.44755760368647923e+00
0,2.19549445569195250e+01,7.25862746947279049e+01,7.65084065290864701e-02,7.84405545701621598e+00
0,4.60027531990556398e+01,2.80307901242549100e+01,3.58820819279080105e-02,4.14847340959159538e+01
1,2.19474659748519478e+01,3.05489887882197877e+01,7.40238256227996883e-02,1.49848809770848028e+01
2,1.30945512380733664e+01,1.31636905944872211e+01,6.75401280425156209e-02,5.55188417178884563e+00
2,3.59500651246085212e+01,4.46219640329162672e+01,7.93575293990345931e-02,1.95956748613174199e+01
0,2.42628171889127700e+01,7.02364536892152387e+01,5.44306792729027586e-02,1.16837531050645254e+01
1,7.84513413287896952e+01,1.62161935847030954e+01,2.37971992583014755e-02,6.95898911604500228e+01
0,3.87269141241689283e+01,1.30115772812515758e+01,5.00184220400420529e-02,2.33770232140207703e+01
0,3.83406815917062076e+01,1.22026380387201847e+01,3.78859770213432886e-03,5.29434704708365800e+01
0,2.96504220526724502e+01,7.26017081180651047e+01,3.77138410481812278e-02,1.54246740706609025e+01
0,1.64158638656094027e+01,5.30232734216595532e+01,7.82596963229209297e-02,1.03789081488844541e+01
0,6.24403283658761268e+01,5.03220139910905431e+01,4.61228822852645312e-02,3.66310074420421259e+01
0,4.58690540129083431e+01,2.05497254835567347e+01,4.69761926143660094e-02,3.24623403389778105e+01
0,7.96355306878747626e+01,5.96224320083320265e+01,4.46199058312768057e-02,3.49420413963306515e+01
0,7.62188616782827495e+01,6.69618226279491751e+01,4.55175831487495478e-02,2.74175858282769624e+01
1,2.81708638695384650e+01,7.88168269642166024e+01,4.36143119972643156e-02,9.12914603600100882e+00
0,7.87445076661705770e+01,6.47875058051329376e+01,3.31026044235762235e-02,3.88488424155178720e+01
0,6.36717914951055732e+01,1.14550713275961193e+01,1.70594487348105337e-03,1.35357517556899921e+02
1,7.68358611900845432e+01,2.55395948196331339e+01,7.14707884739394436e-03,1.64873359243460669e+02
2,2.34319264296491525e+01,3.28760844806876236e+01,6.14658052152690162e-02,1.78641598926472547e+01
0,7.68494077614031426e+01,2.23163905242210134e+01,7.03709095605514340e-02,3.20829596630723373e+01
0,1.87589585236267489e+01,2.00023028207166718e+01,4.48101192789129507e-02,1.37579591098606855e+01
0,2.50258826009289912e+01,1.82359285939186542e+01,6.51672142289488332e-02,1.54661367123129843e+01
0,1.36762875475882772e+01,5.39349674675417248e+01,4.13890340077596730e-02,1.11682640966280164e+01
1,7.31644499235602268e+01,3.14367387420221007e+01,2.94601439615218112e-02,6.36911956143158449e+01
0,4.70147800575591219e+01,6.36473776004879852e+01,7.60659435435675491e-02,1.65539740434730476e+01
0,2.35048738516414844e+01,4.51434207031557975e+01,5.75936963684289607e-02,1.82791001601855392e+01
1,6.03444207576843112e+01,3.34389258152490640e+01,4.28220282827158905e-02,4.33351976118391420e+01
0,2.91650641398938433e+01,7.80652602709076717e+01,6.38536552950068892e-02,7.65978344167290359e+00
0,2.53756087984393517e+01,5.02243127015465802e+01,2.60008244213212364e-04,6.33398557934104218e+01
1,1.20090402279773230e+01,6.76795257413317586e+01,6.03164431468129342e-02,6.05599244749625498e+00
0,5.25385752691779970e+01,3.33123115413881123e+01,2.31369308417817970e-02,6.18455900538046635e+01
0,5.98419854830558791e+01,1.46195790633929281e+01,5.52467187361993517e-02,3.14607290660664773e+01
1,3.29307805095444976e+01,3.81013317420224666e+01,4.75952895191624620e-02,2.75409672602614997e+01
0,1.05172045726314263e+01,2.24111549099276885e+01,4.67268091572067279e-02,6.18457986572499685e+00
2,3.34557648532360048e+01,2.45629694740046247e+01,1.95699854156322871e-02,4.26046989894524586e+01
1,4.82841141366645559e+01,1.41328098962781823e+01,2.17047111225002372e-02,4.70668418407195119e+01
1,6.28114639720126178e+01,3.71509934395442443e+01,1.75052186147043737e-02,8.39704337535504379e+01
2,6.56044369264624265e+01,7.20629751661757609e+01,8.68846778479907648e-03,7.25604072403110507e+01
0,5.96032155609242551e+01,4.71560895203119088e+01,1.93730588814491171e-02,7.13488604603999761e+01
1,2.15419621055285191e+01,2.09670439025885251e+01,4.73323983488112832e-02,1.63348749431218785e+01
2,4.23192677616242605e+01,2.28937283687923312e+01,6.62505792943671595e-02,2.48630374076840965e+01
0,4.39653019000677361e+01,3.02296133315398627e+01,3.84695044328331667e-02,3.87146501174772624e+01
0,6.13602821743977671e+01,4.99278674124971644e+01,7.25375495878059079e-02,2.52117096423020079e+01
0,5.29821595234791474e+01,3.56977762685633309e+01,6.39506887593877388e-02,2.96283481895014269e+01
0,4.39300339437190317e+01,5.08391123389856077e+01,4.56453809001519592e-02,3.08944389299814794e+01
0,4.87308024188721660e+01,5.68558061634221019e+01,2.68829474999089241e-02,4.37862941309335696e+01
0,1.20332539786118069e+01,5.84186796315413090e+01,2.04737733619075879e-02,1.04531301129240681e+01
1,3.97105829052768513e+01,5.98559031683483411e+01,7.72646479884618737e-02,1.67385601313420977e+01
0,6.51607393764156484e+01,7.86628130546218216e+01,7.11725236525737326e-02,9.52796578373505554e+00
2,5.96146516402903970e+01,2.34477470602234419e+01,5.77671523670020629e-02,3.35915591947743195e+01
0,2.36447281780767895e+01,4.06474300729364586e+01,7.53112167478411504e-02,1.59079640770941122e+01
1,2.27401799248703753e+01,2.05862294425412315e+01,5.64904659140369955e-02,1.58624304037256785e+01
0,6.40823854604932563e+01,4.90448067682867972e+01,2.64103130272938386e-02,5.81563892528946838e+01
0,4.27916386967820159e+01,2.25882210781237909e+01,1.47550792100892454e-02,6.15015799043901765e+01
0,2.96607748507200064e+01,2.69888019853568615e+01,4.44999594916181615e-02,2.55193154771238220e+01
0,3.96328624196421373e+01,7.08107782306700386e+01,1.68649568983483718e-02,3.44849187482013448e+01
1,6.05358622137027496e+01,4.68316572069608483e+01,1.40988141575174811e-02,8.97767040077183083e+01
0,5.89709323182083267e+01,3.74001250924115851e+01,2.69205987426059503e-03,2.11424534001572738e+02
0,5.62300659050689973e+01,6.78259685243737920e+01,6.23983351576786333e-02,1.82724709542802088e+01
0,7.04270214171708488e+01,4.26858191652675956e+01,5.15795409882627565e-02,3.82705251036350091e+01
2,5.79113072734316816e+01,4.75081410263612511e+01,8.98826529961636866e-03,1.14353703582237273e+02
1,7.21405243516746992e+01,5.18595588403024195e+01,7.17052829236522610e-02,2.61915664244892312e+01
0,5.79933438565927872e+01,5.73866731996614874e+01,6.19466128492338827e-02,2.47977159714139610e+01
0,1.24389905650470212e+01,1.98657883708264080e+01,1.62678062026156323e-03,9.73512212751879069e+00
2,4.35693065609381236e+01,4.95648876524987827e+01,5.39603226835332558e-02,2.75830500027202667e+01
0,6.45322543665829471e+01,4.75854029833182111e+01,8.25874665372074504e-03,1.31323492849310810e+02
0,6.78087129234049257e+01,1.27832507749069180e+01,5.15013098214999257e-02,3.43750653600720923e+01
0,2.41928108074492343e+01,4.30506205203258077e+01,5.82419540943242883e-03,4.70664006176506291e+01
0,1.28731250725631661e+01,5.91088525112481875e+01,5.70051736703482206e-02,8.44545039781255191e+00
0,6.02194375946419456e+01,2.25585606146467370e+01,1.78269120682682386e-02,7.59277425760888605e+01
0,5.87434611228453392e+01,2.40292638796471891e+01,3.45141951983186437e-02,4.88542792071912473e+01
0,1.57055312722875353e+01,3.04535773243807562e+01,6.23739739725597750e-02,1.15907097638023338e+01
0,7.14705949320409957e+01,7.12841420527571756e+01,5.07719918260896366e-02,2.05731232056365485e+01
0,3.75333488397193236e+01,4.10259955434983965e+01,5.26794747460393523e-02,2.77642142166322401e+01
0,5.04158864182799249e+01,7.48275901568726596e+01,1.68601713583768739e-03,9.77547911183027765e+01
2,1.93978755971448109e+01,6.98567748108065416e+01,4.58877259054203887e-02,1.07834878863544272e+01
0,5.64593863865492338e+01,3.90593693990196229e+01,7.26104475382226555e-02,2.71099440478762972e+01
0,5.86023936930878122e+01,3.81296814574768206e+01,5.19389528299559616e-02,3.62287393253553773e+01
1,4.17803615468230873e+01,2.79133065196844470e+01,3.77761869046740542e-02,3.74228387351227241e+01
0,4.68001928056763958e+01,4.54082861452761506e+01,6.16198832680670203e-02,2.70215057187254928e+01
1,5.15643542275803028e+01,3.98643548720251388e+01,6.62270777335201705e-02,2.79073140072802985e+01
2,5.76325454372670123e+01,6.33461708119276992e+01,3.79109924927386668e-02,3.18657983301610166e+01
1,4.18406770875817884e+01,6.85601435420674932e+01,7.22731046784314685e-03,6.19234961389111618e+01
0,2.14824103223092564e+01,4.24155345982381107e+01,6.48786234549908469e-02,1.60180256108267045e+01
0,5.93505569239046409e+01,2.36700066652669250e+01,3.51932331880127069e-02,4.83695112637934486e+01
0,5.60857260831039710e+01,5.40279025630103646e+01,7.04364072524367880e-03,1.18708312707811842e+02
2,4.32595298904845791e+01,1.83083309920080879e+01,5.67791144305374463e-03,8.00945100059403359e+01
1,2.11350136678495737e+01,6.76937665718562442e+01,5.38848792226779838e-02,1.15740115459758144e+01
1,1.85426032600825117e+01,6.32563785664269602e+01,6.89993883881652621e-03,2.33713814831729927e+01
0,4.73168357803187973e+01,7.34404643203757814e+01,2.99907562723811701e-02,2.34562689537983786e+01
0,2.38404268646662629e+01,7.50594229279894307e+01,7.97255169585764090e-02,7.06971779927517296e+00
1,1.23829039202499533e+01,4.92145884593809058e+01,3.28195044753046561e-02,1.09455236978518595e+01
0,3.18037034631447710e+01,6.20180509939564502e+01,7.88946682744232353e-02,1.40007703907124554e+01
2,3.95991490169890454e+01,6.31051815093674406e+01,6.03413161539034862e-02,1.86848629138616431e+01
2,6.62296659839575028e+01,6.57577304174729989e+01,2.10850663560586959e-02,4.98484761969189876e+01
0,4.08917799094994834e+01,7.05761784657084092e+01,3.41320192393476524e-02,2.24660816182731153e+01
0,2.66674924310975712e+01,3.76176090838710309e+01,3.77750309001125828e-02,2.66469291488124220e+01
2,2.64286316547608529e+01,1.72402954980929408e+01,4.72672829931868252e-02,1.87610389915840621e+01
1,2.78115607448643978e+01,5.82361422779541087e+01,3.88118153011191222e-02,2.26270799315793525e+01
1,6.48760432784876002e+01,6.21832215481368920e+01,2.12517281909589892e-02,5.42991246474741658e+01
0,7.50869469921330221e+01,1.29761908263701287e+01,1.66754702445404135e-03,1.97033570308296248e+02
1,5.10770432772364984e+01,7.17894341363250419e+01,5.07114423375206874e-02,1.76737010923995577e+01
0,4.52864828235546923e+01,1.16819366648762539e+01,4.86014658906943897e-02,2.60293161651881348e+01
0,2.57191013333351783e+01,7.55212447912107478e+01,7.43976878071449244e-02,7.57476229698266046e+00
0,6.80903535193762934e+01,2.73398957343672286e+01,5.23886424258067640e-02,3.92807025809064783e+01
2,5.01707582159353862e+01,3.18241948083236359e+01,1.87132190575379290e-02,6.81844954427201912e+01
0,1.70917015056419395e+01,3.58362318995403513e+01,2.76352179397610365e-02,1.82838619444440340e+01
2,5.11829212166753962e+01,2.05246202658643071e+01,1.46672763843416123e-02,7.13856669103973331e+01
0,3.86024160874481126e+01,2.40750628871526544e+01,1.15315988680550416e-02,6.25710761678512739e+01
2,4.24576554312501528e+01,7.39115918756171482e+01,3.81077573513979306e-02,1.80711240619348281e+01
0,3.44408532191692913e+01,2.01033354814151224e+01,5.63181843266254978e-02,2.31587493390447428e+01
0,2.28347437825836934e+01,7.88470089014204660e+01,7.27668636275255187e-02,5.60570642105098482e+00
0,5.93739709629733241e+01,1.23573539309222458e+01,3.83665964804921072e-02,3.81790101726153495e+01
1,7.90289214647936120e+01,5.73318187359095575e+01,5.43681510346239183e-02,3.09990398947714638e+01
0,1.22293074053069084e+01,7.11444560696005368e+01,7.44192412094820677e-02,4.96070167131376305e+00
0,5.29699262520491914e+01,6.09402734759720133e+01,7.79738810352562008e-03,9.40487910573216510e+01
0,4.16719918935864371e+01,5.89626041495515025e+01,7.88888748379202864e-02,1.71668976010929342e+01
2,5.35576857620012348e+01,5.16828003718685380e+01,3.27270341634956982e-02,4.35416811764393046e+01
2,5.81714842816574489e+01,1.29482473157401259e+01,6.69737997719543898e-03,9.26338426425296433e+01
2,1.05694811576159484e+01,3.62750386642911025e+01,1.61943585530033123e-02,9.47095706265241510e+00
0,6.92178432802557495e+01,1.70878175841881301e+01,3.13963170185443535e-02,5.37038779798125887e+01
0,2.35961206048198342e+01,2.92557244315833707e+01,1.12183367309313733e-02,3.52083076975968012e+01
0,6.72682002669410508e+01,3.31930046181226643e+01,3.69425193432228139e-03,2.14319785110287938e+02
0,7.25250297742579164e+01,5.58130451370696434e+01,5.77573547513498056e-02,2.94710438738662504e+01
0,7.19774184329486673e+01,3.72473370005194582e+01,5.89613690696889348e-02,3.59008766294755830e+01
0,5.80127660119227997e+01,6.55173834074939236e+01,1.06539362000157654e-02,7.46060810336905433e+01
0,5.89823439306904262e+01,4.70897418470898188e+01,3.34173324213794254e-02,4.76899300216097899e+01
0,7.96940809517347333e+01,1.94311260622765545e+01,1.04357938998190757e-02,1.26100409614160654e+02
0,1.20101400379694638e+01,7.76568514049959333e+01,5.51332441437475413e-03,5.71936790771684933e+00
1,6.90566870481359842e+01,3.06078310005877832e+01,4.51935397063020980e-02,4.45383989959991666e+01
0,5.33028368974372810e+01,7.22208243325110146e+01,4.16328608082324123e-02,2.06378035726270284e+01
0,7.65204483335892007e+01,7.69916194888705832e+01,4.03293085073871266e-02,1.85387825523326342e+01
2,7.40906924984301440e+01,6.53207260997065333e+01,3.22801406880364877e-02,3.80776626424569358e+01
0,1.63404918609093492e+01,2.05955127506134090e+01,2.44875341279988390e-02,1.36366959946502355e+01
1,5.19134698381443869e+01,3.64266204368929465e+01,3.22491437507211182e-02,4.87870804381945931e+01
0,4.10317817181146296e+01,5.12762340581123013e+01,7.64518668122393247e-02,2.00175495975794639e+01
1,2.93532107214334026e+01,7.96774509207524062e+01,7.82885809267953037e-02,5.79607845070535177e+00
0,2.21835053336016443e+01,2.41199238975604366e+01,3.55485206576506077e-02,2.03149252884309561e+01
2,1.61973388123199662e+01,7.29967646087846731e+01,3.67191352154323802e-02,8.52349200667156737e+00
0,1.73360521597880677e+01,5.72866783614096846e+01,1.22228554179100533e-02,2.12527003469521460e+01
0,4.31336383508114380e+01,5.98621297321233001e+01,6.30224814445754650e-02,2.04158458562013827e+01
0,2.60746491363734805e+01,3.89268416444321304e+01,3.81418995173810893e-02,2.59510766108994666e+01
0,2.30698155909660620e+01,3.44345247904197294e+01,6.00921495214031161e-03,4.13739884937617646e+01
0,6.28490074021842631e+01,7.53407569988065546e+01,2.20142600284142821e-02,3.08643550508243401e+01
0,1.24891617740777150e+01,2.51417580131292695e+01,2.14583066194546576e-02,1.01635312199676981e+01
0,7.58502308975305937e+01,3.38955872278473294e+01,1.83150713999055727e-02,9.20180032435647774e+01
0,2.93797871824184504e+01,6.56859873378888608e+01,1.84943518452837796e-02,2.99774475057022869e+01
2,1.09992609598155155e+01,6.49258388094958008e+01,3.50450562596133705e-02,6.94144509191864856e+00
0,2.19866481607003408e+01,6.30555903240302911e+01,1.65086120232933280e-02,2.42801411752006260e+01
2,4.98131751780198400e+01,2.34175458893151820e+01,2.60108616086225652e-02,5.22735637275696590e+01
1,6.46002784511269965e+01,4.80799107274174986e+01,4.41515130768724978e-02,3.96221270293837478e+01
0,4.26535218523461523e+01,6.21858776703236700e+01,7.07748673296664105e-02,1.75149591043665929e+01
2,6.05052432467115793e+01,7.75026159097611895e+01,5.09051853271280663e-03,6.76214741885243740e+01
2,7.54334783880348141e+01,2.40752780426463744e+01,2.60535639695959297e-02,6.94722224015931147e+01
0,4.98559696018674572e+01,6.30522619202696717e+01,2.12630443814970614e-02,4.55829934630454900e+01
0,5.82703768931457446e+01,5.08449718154567734e+01,7.15237555543002824e-03,1.26820019449441347e+02
0,4.61547429420814481e+01,5.35233510313346983e+01,3.56231234055186877e-02,3.66658947854113464e+01
0,1.00967431798954745e+01,7.77008495421338523e+01,2.02921632557047441e-02,3.66924596983286788e+00
0,6.53200195130243344e+01,6.04230926605479155e+01,3.51466608911517597e-02,3.85714903017445749e+01
0,4.23722109733356049e+01,7.38444463311518859e+01,5.05641679876539518e-02,1.46528394678943332e+01
0,1.85108470551526807e+01,6.46634283036814850e+01,6.13692725103017270e-02,1.05153285893261792e+01
0,6.35593221887232005e+01,5.61086840923948031e+01,6.11437077778330257e-02,2.66292592836461353e+01
1,1.63676394944104473e+01,2.07343678475156636e+01,1.79165856094372807e-02,1.45941495526379867e+01
0,5.06471908506313966e+01,7.68107929655819675e+01,4.20165058247243678e-02,1.53790719664365998e+01
2,5.55435174865988301e+01,4.86690314785521920e+01,3.58984596684917279e-02,4.30378983278983611e+01
2,4.70042853532618352e+01,3.23043596418869683e+01,1.87291802043884313e-02,6.47450959086945943e+01
0,1.11109253201557792e+01,3.74450474403322175e+01,1.94495471323924383e-02,1.02068862794511368e+01
0,7.53259111832541066e+01,6.12095574483056879e+01,2.74420503799535434e-02,4.90256329285674397e+01
1,2.29523810818749752e+01,3.33689457283301536e+01,4.59345718719734314e-02,2.05971573246040869e+01
0,5.01053320084029039e+01,6.52772830729454938e+01,7.93257323464407887e-02,1.56131549073648230e+01
0,6.94478150918745882e+01,2.56395533120588084e+01,6.42875019097541439e-02,3.35119102046716719e+01
0,3.41433164193568075e+01,1.64059830613750925e+01,8.43257808565660988e-03,4.72511104422892103e+01
2,4.18456203603722301e+01,1.04714366237904226e+01,7.18553125234380335e-02,1.83208420204003524e+01
2,5.39204845402976716e+01,2.33174062719983830e+01,1.58622154165800576e-02,7.48953988777775521e+01
0,5.79043697148579568e+01,4.05919465760365838e+01,5.68982833543456926e-02,3.30423025753944941e+01
0,3.66871115204099496e+01,2.68554459958778899e+01,3.44133708315475170e-02,3.55639254088984060e+01
1,6.09807278799357491e+01,5.21911073503077461e+01,2.78808062485771946e-02,5.21919413140711299e+01
0,3.54943677857024937e+01,3.85720952383962157e+01,6.50875856386286117e-02,2.33345787633436501e+01
1,3.25233887096277101e+01,5.31615730510590723e+01,2.23301845971174209e-02,3.87479663183152709e+01
1,5.43590722585739314e+01,1.88370654587335835e+01,1.20563437670303305e-02,8.09721888980920426e+01
2,2.35589619585309364e+01,5.06474909706434673e+01,3.68468701205839563e-02,2.25394897707668491e+01
0,6.13268293346903022e+01,4.61664091393765759e+01,7.15002592354536809e-02,2.67307395056949488e+01
0,1.41263816878680259e+01,1.35808150788692750e+01,3.17128981174638822e-02,7.51064630639369035e+00
0,1.06240883660535452e+01,5.40818235544653447e+01,4.51499082002256441e-02,7.64230918069003184e+00
2,2.13094808065406731e+01,4.90207908532060443e+01,7.19722392393101068e-02,1.42831560195520986e+01
0,5.66131219349402670e+01,5.08103322947242617e+01,4.15585214615582649e-02,3.77916203769861170e+01
0,4.70437394617971663e+01,7.31798379590621835e+01,7.58991662502578324e-02,1.14963647020250654e+01
2,3.76121329205411641e+01,4.75752724775001283e+01,4.51317176801949438e-02,2.95114330133637921e+01
0,1.82021609690146100e+01,3.33148141347788993e+01,4.85299371891491568e-02,1.56840891860625931e+01
1,7.60250075063251103e+01,1.05746373315966355e+01,6.41738661712864950e-02,2.94635318102427419e+01
0,2.53464591206129057e+01,3.69641466495941273e+01,2.29192203443993846e-02,3.23588900127267252e+01
0,4.25030241355958438e+01,5.79046913836298032e+01,2.73441963090922252e-02,3.89032594592072840e+01
0,2.47470352220748246e+01,2.10290952086472096e+01,2.43119429795745114e-02,2.52813062557421375e+01
2,4.25078201079238198e+01,5.01034802025123867e+01,2.19612222507824043e-02,5.05656327590989747e+01
0,3.57695132651865464e+01,2.45979676686578372e+01,5.60653687912843895e-02,2.52237119221264692e+01
0,3.41469868002045231e+01,2.32325868003799059e+01,1.98344674527323843e-02,4.23947414218198801e+01
0,4.21899132313374494e+01,3.80836253956530584e+01,1.60459251252021151e-02,6.50135414492688710e+01
0,1.77792184190667761e+01,6.72284358986634913e+01,6.60263665285919510e-02,8.98895038905097543e+00
0,2.47032624246794299e+01,4.34417463132878012e+01,3.75733314233035395e-02,2.45940078330575460e+01
0,1.74807369014444127e+01,2.81073779792928704e+01,1.94055355194492941e-02,1.91209961616120410e+01
1,2.38071460527474983e+01,2.83544754089398410e+01,1.51074102939789158e-02,3.24060254384426898e+01
0,4.61914386321402759e+01,2.72870769667467812e+01,5.41421762302106771e-02,3.11574338390582888e+01
0,3.02901239805486462e+01,5.00563345655817855e+01,3.03162017899345042e-02,3.17188324001114346e+01
2,7.80957100289985249e+01,1.88830188276321884e+01,4.01784991367686653e-02,4.92334721493567855e+01
0,2.22549538697181220e+01,7.59746700013514555e+01,5.63529037895097520e-02,7.96717246879993812e+00
2,4.94670713800156108e+01,7.02281390520924163e+01,5.06193146111818312e-03,8.20020523706710378e+01
0,7.51546304791127540e+01,5.61003342256310233e+01,4.22079779425238028e-02,3.86188724374996113e+01
0,5.65893826154292512e+01,2.32380234822343539e+01,3.33999889491863947e-02,4.85062419121366659e+01
0,2.49745278889358033e+01,4.53273529547641516e+01,1.66761329545035870e-03,5.83919719704406646e+01
0,7.96329692423677500e+01,1.27610167318293701e+01,8.92247830391152547e-03,1.16645972509085126e+02
0,2.05665537100489928e+01,6.30728501610093986e+01,1.01646788372997416e-02,2.56252927395407362e+01
0,4.78106216789739875e+01,3.81282249197057581e+01,2.91900520248758975e-02,4.93956914048952953e+01
0,7.25823301174778379e+01,3.56753732820168921e+01,5.21921802034730920e-03,1.97375638155118139e+02
2,4.64632846455907540e+01,7.03086574086187568e+01,5.50096787312551964e-03,7.34358220167749352e+01
0,7.70895216670881069e+01,5.40032746875503804e+01,1.94076510565508384e-02,7.52029762428977051e+01
0,6.49026622330855503e+01,4.46555096200816877e+01,1.25173062548298384e-02,1.03729252262625991e+02
0,5.40051269697664225e+01,3.24995550371420023e+01,7.61061244140178936e-03,1.20309900524969663e+02
0,5.16080387958516127e+01,1.38704301024652104e+01,1.00971086138434973e-02,7.11009307757912552e+01
0,6.91909900124216222e+01,2.33818233139487361e+01,1.49506258812628010e-02,9.51799693468258994e+01
0,2.91294961950636875e+01,1.38746085165060595e+01,2.03087237048256673e-02,2.62245624764531406e+01
0,3.00133861069255232e+01,6.70221156057151006e+01,7.44534331846853498e-02,1.22260095462850664e+01
0,2.41142819481032902e+01,1.04187007934197808e+01,4.40205816749471360e-02,1.29882375550563225e+01
2,6.35596628378653747e+01,4.80932858881275891e+01,4.15859720478044259e-02,4.12543209959301791e+01
2,2.00492142817264067e+01,4.79374859129601276e+01,3.44064469777972393e-02,2.02397700267899268e+01
2,7.58805490067044133e+01,2.90951625844647594e+01,2.32351183387382067e-02,7.73069724400930909e+01
0,6.70190952903993917e+01,4.42452892405871410e+01,5.40829618313675223e-02,3.55729713701175285e+01
0,2.65667934399730150e+01,1.37946670476925632e+01,1.15079530411517344e-02,2.62079047843836648e+01
2,4.08254425697120595e+01,6.79814457772150433e+01,7.52139528544702590e-02,1.36838262634043968e+01
0,6.33303409265959232e+01,5.39337589692817190e+01,9.98553113424506533e-03,1.06751485665644054e+02
0,2.11123047261928285e+01,4.82661659077170739e+01,4.86585044894907170e-02,1.78946972143643031e+01
0,2.74469630672606257e+01,4.57873927658459507e+01,4.67889117596254067e-02,2.34118681881585182e+01
1,3.87184675399797413e+01,7.95962912241355696e+01,5.37908227849417109e-02,8.96404345071720599e+00
0,6.96934224579826491e+01,4.42555189325816585e+01,9.25659799887391423e-03,1.33126471870446522e+02
0,2.91553850605864469e+01,3.80965461113150354e+01,6.50604218646416294e-02,2.05491562126614298e+01
0,6.13252860281895238e+01,1.05221904208793244e+01,5.05670272571560470e-02,3.07096587598895674e+01
2,6.34845462692505009e+01,2.68112327542399669e+01,6.89656605483946888e-02,3.05100643874204280e+01
0,6.33417030309441458e+01,5.90231390922592780e+01,3.85938180934095529e-02,3.64745200759046853e+01
0,1.30781388381510872e+01,6.92987329777024001e+01,6.98355881229974912e-02,5.94109040180458603e+00
1,4.43027445055240321e+01,6.80361794897482355e+01,1.18060987065663169e-02,5.19597605387291068e+01
0,3.22378737424903008e+01,2.12117670982347590e+01,4.91623511368980762e-02,2.41872925901267628e+01
0,2.90715803681021043e+01,4.24654121800286930e+01,2.32032337045617702e-02,3.72096166341350028e+01
0,6.68958407732779534e+01,2.94258197830065420e+01,6.37478211862505112e-02,3.33636952458805212e+01
0,5.09668822129275441e+01,4.35361195210073575e+01,1.42672886141736121e-03,2.06309941978813015e+02
0,2.47928765590106295e+01,7.36312798463704610e+01,6.59781847001724292e-02,8.93806749400658873e+00
0,6.02387464927318703e+01,7.37524029731256405e+01,7.86675292164814577e-02,1.18150858436729553e+01
0,6.04770597449495853e+01,5.13023893210188504e+01,5.48866044351084825e-02,3.09654459056117126e+01
0,7.54732482833667859e+01,2.73178833980054883e+01,4.55593250405849914e-02,4.60267573375184966e+01
0,7.88267648418595570e+01,5.55957437463268462e+01,3.48164456578974046e-02,4.65381372452471425e+01
2,4.49735439356421765e+01,2.34899828975712772e+01,3.24969153938130077e-03,1.13583115744858688e+02
0,7.32463385224787800e+01,2.63323256185440400e+01,3.67475008985308294e-03,2.21603823083573246e+02
0,6.71436862312066296e+01,1.95345756253229403e+01,5.37807067081478504e-02,3.66392464229765054e+01
2,6.56359493188240890e+01,4.43817404706970962e+01,3.79270080190482403e-02,4.67985496212761163e+01
0,1.89840186836085785e+01,5.70399988005083003e+01,3.58752719455752087e-02,1.67913839097775295e+01
0,4.52729245223951793e+01,2.35234005718121821e+01,4.03227802373886668e-02,3.67727322825100842e+01
0,4.88084876827104210e+01,1.68398448777686980e+01,4.89867029336002596e-02,3.11937934628371920e+01
0,6.63648861492328166e+01,2.77659343296848924e+01,1.74007484980110046e-02,8.64803093081571745e+01
2,3.35911804309201614e+01,6.69100165355576166e+01,7.61203364288149387e-02,1.28259215043651817e+01
2,3.00459409346835216e+01,1.01097554905947078e+01,7.83873888553380527e-02,1.27792886868387789e+01
0,2.46759464152894417e+01,2.06812080748546698e+01,5.63832879435671556e-03,3.50857923121894331e+01
0,5.79311657109005225e+01,4.26175835214863667e+01,5.12825169906564945e-02,3.53632041598304738e+01
0,4.84354760846812979e+01,2.95048503105541755e+01,2.71332456162191073e-02,5.20699536753967038e+01
0,6.61016302033699503e+01,5.78429950362631686e+01,5.59304640249832646e-02,2.81084779298371323e+01
0,1.45074998483626505e+01,7.90266997920323888e+01,1.59787275361849349e-02,6.29554258614887541e+00
1,7.65463734102469857e+01,6.98187306758687498e+01,5.96692346453045544e-02,1.95262469582053377e+01
0,5.09954252739284613e+01,5.59608109741368906e+01,2.85844087328957740e-02,4.37429305194841902e+01
0,2.04900416732112127e+01,2.04522146576882591e+01,3.75711011585666544e-04,2.74378342106521949e+01
0,7.61382719037553670e+01,5.97972782732386605e+01,5.10594371270372480e-02,3.05653408837371217e+01
1,7.81797598226818025e+01,1.93030470059482120e+01,6.86719483806578490e-02,3.23506942119854983e+01
2,5.86731013933463927e+01,3.11467298947110898e+01,6.23188979747539840e-02,3.20122734074667079e+01
2,1.46412864508585638e+01,4.33323566930739972e+01,6.44811799397096291e-02,1.09735895407139381e+01
0,6.59303346321053709e+01,3.83314613784911273e+01,5.01187192519676958e-02,3.92799258304310399e+01
0,6.56274759282496234e+01,1.36155559279803047e+01,2.07967594147210021e-02,6.27798697747433962e+01
0,3.87085857676833882e+01,2.61294923048989496e+01,2.81077157390492091e-02,4.16422939972162212e+01
0,5.50315629137057130e+01,5.50487500828598328e+01,5.11678025163792571e-02,2.96316881663644622e+01
2,2.74531741420879776e+01,5.14917902156328111e+01,4.89278433248117317e-02,2.15432788670932354e+01
0,5.17598140267845395e+01,4.33638146593387575e+01,5.41851774949735840e-02,3.19261163966686432e+01
0,7.70185708337927650e+01,4.35235149580659595e+01,4.81481104632239670e-02,4.16549977116989183e+01
