split,v0,theta_deg,drag,range
0,4.42307028552849033e+01,6.85869520116275027e+01,3.27486227106329256e-02,2.62392559881924967e+01
0,7.66765998540813456e+01,5.41370994210112713e+01,3.98261706003541424e-02,4.23242737631786028e+01
2,5.17000992142241671e+01,1.68641702461964158e+01,2.33139967275160405e-02,5.19167625732918196e+01
0,5.79997656919188032e+01,4.45778846468761643e+01,1.95052903044622208e-02,7.13823778988251405e+01
0,4.08131097024272478e+01,7.19648634092471866e+01,3.60518869376452505e-03,6.78111980907332708e+01
0,4.45648805140589204e+01,6.15997344664313573e+01,1.19361044075520974e-02,6.25851981983654468e+01
2,7.87782567210375930e+01,5.15317574038851376e+01,7.60965051519269936e-02,2.57116492588670802e+01
0,3.90558002105985054e+01,1.43841866366475735e+01,3.01204900378392280e-02,3.24126885672238174e+01
0,7.95620580859655320e+01,7.81828882967775911e+01,1.78814758219210286e-02,3.33730205980818013e+01
0,5.26621731268555422e+01,1.18829921034967860e+01,4.41326937735931693e-02,3.14109325231744805e+01
0,7.41457218511621221e+01,1.97461660612330476e+01,3.79495380779837910e-02,5.04152431215542833e+01
1,5.03790997211363205e+01,1.47793477472717232e+01,5.66094935066226157e-02,2.77760707411502281e+01
0,6.75192283292067827e+01,5.34312563288291216e+01,7.79377381548178455e-02,2.32354488652087845e+01
0,6.75551062991998492e+01,4.37748323111850084e+01,1.94739337117773130e-02,7.88890876316642817e+01
0,3.70008543123289826e+01,7.54332834259603544e+01,4.47057225516694148e-02,1.36343457221367768e+01
0,3.30465410099307491e+01,5.36602829944571553e+01,2.65396816921081857e-02,3.53120692626032238e+01
1,7.57710558981274573e+01,4.94543285065312048e+01,6.92585216315040331e-02,2.84274242176222351e+01
0,3.30522524875026562e+01,1.15878300702866195e+01,1.78381465438823134e-02,2.89444291146148132e+01
1,6.48412573744462719e+01,7.67634837968819284e+01,5.36614329677125926e-02,1.39702041649064999e+01
0,2.24193767627706393e+01,4.17319915346127672e+01,2.48629447423699274e-02,2.72172668127265567e+01
0,4.42381479975955614e+01,2.86089763455228692e+01,6.81293613252115238e-02,2.57987049631227023e+01
1,3.64506597475587526e+01,4.49998414048865385e+01,4.50501586643431689e-03,9.33323852529182432e+01
0,2.93171272355725101e+01,7.62200564716451510e+01,6.06217904066788452e-02,9.08226265163136226e+00
0,2.66654808545070168e+01,6.29067461783070314e+01,5.38081026352921835e-02,1.60558221061509876e+01
0,7.75618333685658996e+01,1.72735098692806268e+01,7.03612978026370017e-02,3.10182663265949508e+01
0,5.68186031699746792e+01,4.87106215972445895e+01,1.43142889558495407e-03,2.39668008355037898e+02
2,4.25512876483569684e+01,3.97615626412800083e+01,2.79838658667369705e-02,4.66268643286792184e+01
0,5.00991672348377790e+01,2.10403501321093209e+01,8.54307703528316836e-03,9.09815368619343730e+01
1,6.91852571509451195e+01,5.67182838079709484e+01,5.94387408650982954e-02,2.77900643350854573e+01
1,5.73781129875886080e+01,2.12652493959858546e+01,7.23276882148969208e-02,2.72826009847098270e+01
0,1.89876172531665830e+01,5.92271064327114658e+01,4.89901869846674151e-02,1.38546661071499013e+01
0,2.47607557569041958e+01,5.25271744993612799e+01,1.68403879197139613e-03,5.52880620319685008e+01
2,7.23932516688489471e+01,2.62812996666102805e+01,5.42190838487940432e-02,3.92273135286084980e+01
2,4.90378015861010468e+01,1.46750057292253331e+01,5.26969207661852346e-02,2.85551506549467007e+01
0,5.13332003338455394e+01,5.28581774475555832e+01,5.60874129532490800e-02,2.76949185047987783e+01
0,2.14094419725590157e+01,5.22159652501308642e+01,4.33127207401578784e-02,1.85442444472278467e+01
0,1.95910413771435543e+01,3.23404585963516240e+01,7.52130357983774311e-02,1.35257145337874292e+01
0,2.51687161866300428e+01,2.80359503900426255e+01,4.47399330270023630e-03,4.56151532120531726e+01
0,3.27812902542720792e+01,6.22401004091961596e+01,6.35628986653147265e-02,1.66129062800326501e+01
1,4.91234698151468621e+01,4.91329269083951559e+01,4.73606120128140518e-02,3.25665996501351174e+01
1,3.60704976953273047e+01,4.15403256372984799e+01,7.08762038864294008e-02,2.18331210692652391e+01
1,5.74266866257524313e+01,4.15806936497353590e+01,5.37820209802817514e-02,3.41882101175201569e+01
1,4.01908251832642662e+01,7.46783819672693028e+01,5.24757645525735232e-04,7.83131290973642677e+01
0,4.60029613132521433e+01,1.10150257351269616e+01,6.43375194637748477e-02,2.15920808335560750e+01
2,7.66321258765072741e+01,7.21692698801159622e+01,5.16054294581572565e-02,1.99205018148112281e+01
2,1.29562001211608226e+01,4.05339530427240149e+01,1.10131108302140932e-02,1.46614860912462106e+01
0,5.45787579542328274e+01,1.22777970498253541e+01,4.85670645822387850e-02,3.06661258247379749e+01
0,6.15342257144861975e+01,5.91616873705045663e+01,4.46393534468019840e-02,3.19563187436035001e+01
2,2.26082662888560648e+01,2.12162269959068155e+01,7.10182872673964516e-02,1.42047093817979064e+01
0,7.02354210932038399e+01,4.35259253400503781e+01,6.70072910612470873e-02,3.05124627766845400e+01
0,1.85989190210651536e+01,3.98869757450574696e+01,7.68234188212758712e-02,1.28928435499298057e+01
1,6.66143334853261848e+01,7.52064451118424842e+01,6.95269098971919852e-02,1.24910533480168038e+01
0,2.34897378567422415e+01,5.80332127737622727e+01,3.03356074757851688e-02,2.23890586961753968e+01
0,3.98425703773594080e+01,7.22857969938435758e+01,5.32658281152050411e-02,1.47805745012792542e+01
0,3.76876693390328512e+01,7.12743528260831454e+01,2.28328904261782201e-03,6.96187529055345635e+01
1,5.00631016165414024e+01,5.74414232684090820e+01,6.36564726507618944e-02,2.28106457697228997e+01
0,5.44233119238130314e+01,7.32236672154758992e+01,5.19019877784276176e-02,1.66003496183131922e+01
0,1.28321657244351890e+01,2.39452486621704921e+01,7.92487011630428617e-02,7.46267281716239594e+00
0,6.70372871352699065e+01,6.49056011110330786e+01,2.12263016677100048e-02,5.12351637769297099e+01
0,4.68487827092680647e+01,5.53941184426059507e+01,4.50254725253762100e-03,1.18852484967443232e+02
0,7.42944006630036995e+01,7.59021719662839160e+01,1.40318356557333334e-02,4.55470221075919639e+01
0,2.18282597535226088e+01,5.62958002509901334e+01,7.65116308288565222e-02,1.27069852855224603e+01
0,4.11021425621949135e+01,5.87255903339920806e+01,6.29274854465341621e-02,2.04765913459904461e+01
0,7.68833367995372043e+01,4.69654687326753830e+01,2.41784150325615073e-02,6.97696817828245344e+01
2,5.44275260562478280e+01,5.59356121426415385e+01,7.63600957006788650e-02,2.09300800098183331e+01
0,4.54996441937005613e+01,4.97054213759552468e+01,7.82432001773631369e-02,2.10468733871657889e+01
0,4.29195358708430916e+01,2.25424744124816669e+01,6.24484056032381038e-02,2.60761277713431312e+01
0,7.40560011362285309e+01,1.89623367963987093e+01,4.69337560561918776e-02,4.25587109991139627e+01
0,1.05405944009374011e+01,4.79961143891432940e+01,1.99196638564873123e-02,9.42874148593523920e+00
0,7.93374172770046187e+01,4.94723297508616042e+01,5.03722540699207688e-02,3.78888178020444570e+01
0,4.29612286436157973e+01,6.75851140635103746e+01,1.37079741214194504e-02,4.71766248041969902e+01
0,6.75225920316935913e+01,6.52672600244366521e+01,7.91573057957339898e-03,1.01569846633290055e+02
0,4.38342844156549631e+01,6.47760835716986634e+01,1.05217795977064557e-02,6.08799301723815844e+01
0,6.78853843484519928e+01,5.56174217638634332e+01,1.71352920181426787e-03,2.71073700130301461e+02
0,1.68906842848359666e+01,3.43761183064361688e+01,1.53021138358280066e-02,2.08021815332365634e+01
2,3.97976512103013746e+01,1.01844056433782004e+01,5.66397673268057636e-02,2.00400902543500656e+01
0,6.39072955137668686e+01,7.22689083412207935e+01,5.65383829825266068e-02,1.72459832752476778e+01
1,7.97461438482604592e+01,6.02344859118617677e+01,6.61108985963192175e-02,2.45798234620299212e+01
2,4.59227048868227001e+01,7.51180484076124628e+01,1.97530553391895222e-02,2.80754416521425334e+01
0,1.52027708145259517e+01,5.97132874692128865e+01,4.23479440371817614e-03,1.87970097061139541e+01
0,6.23276798428643843e+01,1.07183916441856262e+01,4.42011195152159295e-02,3.42489556527953738e+01
1,5.53792398194379842e+01,1.82190910941803352e+01,5.69532053856729170e-02,3.10830080297656579e+01
2,2.04762639232702384e+01,2.25676619079162393e+01,2.66506654985348493e-02,1.97109872772950538e+01
1,2.46735345209073067e+01,3.40863873652005935e+01,5.48313133302651065e-02,2.00404624992694771e+01
0,4.51335838355645649e+01,4.48974510243899587e+01,7.61128172686536958e-02,2.26130723774374651e+01
2,2.16344125776679022e+01,2.64218412730319798e+01,1.04588355927507336e-02,2.96925791904224745e+01
2,7.41561460121845641e+01,7.97721328586088703e+01,4.37308138737586005e-02,1.37020643103919681e+01
0,7.93539217923639342e+01,1.20057038691280731e+01,4.49432281416447393e-02,4.09389481806996116e+01
0,6.26678439044339797e+01,4.03048899273748660e+01,4.87193077269345177e-03,1.77381796028316302e+02
0,6.90794591353630381e+01,3.75659905930581388e+01,7.42077179858317698e-02,2.90999579679404548e+01
0,3.31853735485330930e+01,6.28178507084658122e+01,1.68123747994012099e-03,7.87511734886519861e+01
0,1.74676304075621260e+01,4.15258502490537467e+01,7.20903273579816817e-02,1.25460476775977572e+01
0,6.10313031009685858e+01,1.69589634510460954e+01,2.94902883006691319e-02,5.13299355533118842e+01
0,6.55782581320338522e+01,3.39179927076674446e+01,7.12018323681763293e-02,3.00030203612882147e+01
0,5.86346094276938246e+01,5.76555284817871794e+01,5.12233650319849285e-02,2.89398105396912015e+01
0,2.23936008111620666e+01,7.03411713550851943e+01,7.42759465413786873e-02,8.97495371294646382e+00
0,1.18683428071906221e+01,7.24983876835583487e+01,4.78654771334083434e-02,5.31824881823634144e+00
0,4.88189802165034195e+01,2.84942628807062874e+01,7.46731802855785023e-03,1.05285079567301580e+02
0,2.04944487458596925e+01,7.23126254672567796e+01,2.93441806147827326e-02,1.27494283884498163e+01
2,3.06285227455360918e+01,7.46199333672963547e+01,3.01394403270171286e-02,1.63480386671424185e+01
2,4.33483937212038271e+01,4.21819600023628141e+01,4.48549570844600370e-02,3.37489630579379920e+01
0,2.75633065381877174e+01,3.99686268098634230e+01,3.80442344702221821e-03,6.26081200449734112e+01
0,7.52973290600907461e+01,3.67832196344941025e+01,5.39092053840181107e-02,3.94564733585413450e+01
2,3.24986466533552090e+01,5.66857261551144873e+01,7.95595558652257145e-02,1.58096137977926876e+01
1,4.92672196638329680e+01,7.85898258186560810e+01,2.82944518513517720e-02,1.79282307941048522e+01
0,7.81092135733478443e+01,5.94421825734090135e+01,5.72203340288476789e-02,2.82067232706930788e+01
0,5.69624902106448090e+01,4.58456337704181891e+01,6.94326775629584558e-02,2.66930327152176474e+01
2,3.70035066750724511e+01,3.06619123228333201e+01,2.33669043626842134e-02,4.59491654018575915e+01
0,6.27131054162352370e+01,7.58959287989812168e+01,5.26382502225320598e-02,1.48600462039981380e+01
0,2.35480187009111717e+01,5.30102258975969178e+01,2.91291797923621948e-02,2.47402530325836594e+01
0,1.72784069163962855e+01,6.97765721748607177e+01,7.30936689966087683e-02,7.53686416161473272e+00
2,1.27145369739233232e+01,4.85694375172239816e+01,1.60395827827006961e-02,1.33807928126783686e+01
0,5.67466135950745070e+01,2.88778609310089820e+01,5.11761526037655123e-02,3.66395316990825606e+01
2,5.60591655004910123e+01,6.59998140798289228e+01,1.39731559948166341e-03,1.75487130770080284e+02
0,5.69671404159807437e+01,7.81741617753714593e+01,3.80141870017439293e-02,1.58816278349046716e+01
0,5.71377581785694204e+01,3.53370544709429950e+01,1.31339189195817680e-02,9.44796163493869159e+01
1,5.07944226456515437e+01,6.48278174566980852e+01,1.93852480859833878e-02,4.67806807907411155e+01
0,7.59229011919688759e+01,3.65776802863503150e+01,5.24741648183715548e-02,4.05198774191286546e+01
0,4.21886563491310653e+01,6.60362885529825547e+01,9.43430054076363142e-03,5.98448641767077234e+01
0,1.86327661976205512e+01,2.39158380403800024e+01,2.58652841841686791e-02,1.79492687371519644e+01
0,2.74995980189878537e+01,6.06531318289958747e+01,3.73334062915412351e-02,2.18335883780320259e+01
0,3.85858402130080336e+01,7.43806959026649821e+01,3.39609478614772082e-03,5.62414327532856220e+01
0,5.28624228699498175e+01,3.30057573822924724e+01,1.63743107581494213e-02,7.73753615066646887e+01
0,3.50415401421075785e+01,1.26041415450026708e+01,5.20497677482888652e-02,2.05614146770146462e+01
0,4.04996935435589762e+01,7.57912994646346903e+01,5.76347607808264939e-02,1.15682463942704050e+01
0,3.05508378956489679e+01,4.93140757266169061e+01,4.62764026077711957e-02,2.47754355260970378e+01
0,6.09413408571053452e+01,2.68260802664761364e+01,2.56537126040170989e-02,6.25445297976246835e+01
0,6.91593908521548144e+01,1.29253188693342373e+01,3.19226924316463323e-02,4.88571293347696169e+01
0,3.37148529145026146e+01,3.41243816303688590e+01,4.00557424487505490e-02,3.13343459211315505e+01
0,6.60245221944510376e+01,4.97649654708049383e+01,4.99548009887766792e-02,3.54172828083761360e+01
2,2.37959332180662884e+01,4.60628668793911729e+01,6.50438588406263007e-02,1.70225836567266242e+01
0,7.82449022683766486e+01,3.20598999399767521e+01,3.20006195657573239e-02,6.18291512479095928e+01
0,3.49307002179947617e+01,5.30617213163379660e+01,2.64168616755368728e-02,3.73481204174154939e+01
0,5.62983914565257564e+01,6.40224244094093677e+01,1.79075226651255470e-02,5.39746223058548438e+01
0,5.21547412832637960e+01,3.83206683075404300e+01,5.84177397520662042e-02,3.12262771363617126e+01
0,1.57507396089001972e+01,6.07744613438809296e+01,7.29547305808638386e-02,9.07167776560542016e+00
2,5.10083864727998915e+01,7.57372528272938297e+01,5.32601533869633062e-02,1.37117206433316934e+01
0,1.32637270672431988e+01,1.69014857023809455e+01,5.33205931818214462e-02,7.18592279967805503e+00
2,4.39906054507607394e+01,2.47568182205871423e+01,1.27405167967155290e-02,7.02537845254702376e+01
1,4.76031808883752774e+01,5.45863947346535454e+01,2.69137952681316774e-02,4.48537301198578007e+01
2,7.66398327751808353e+01,6.07869372067403120e+01,4.42241266398649413e-02,3.37641663602239746e+01
0,2.27493621771589503e+01,7.13710927816790957e+01,6.57307257321644162e-02,9.40255080828364775e+00
0,1.34016244638328068e+01,3.21706064215434537e+01,6.09755105036738770e-02,9.77813042019634970e+00
0,5.38894294156496159e+01,6.74370551005177674e+01,6.41910796585302805e-03,8.85674762009154222e+01
0,3.16970307670101548e+01,7.87919944594420798e+01,3.94474793271977417e-02,1.06274460390993220e+01
0,4.85193682710269698e+01,1.98555417070684364e+01,2.98746893578799369e-02,4.48851804888808061e+01
0,2.78854081365439512e+01,7.58284384438709225e+01,7.51197774339482649e-02,7.75359421946072125e+00
0,5.83248273534728128e+01,7.12058363965919341e+01,3.28714147900615932e-03,1.14456269292289377e+02
1,1.88074596882571541e+01,3.13394486909177914e+01,3.19130520413189872e-02,1.90504705641682008e+01
0,4.58320847770024073e+01,5.30212735423229304e+01,6.21116236472507091e-02,2.41914451138303690e+01
0,6.40079458533885344e+01,5.31015924094933780e+01,3.00613275753259940e-02,4.98084119285166977e+01
0,7.24573077704277750e+01,1.86126888505877943e+01,1.51888552474164929e-02,9.17392503749221220e+01
0,3.29496382753127364e+01,3.61840782311601430e+01,1.67323698666140604e-03,9.31185622270079136e+01
0,4.84090922119135953e+01,3.37477459965800435e+01,1.55994593030349370e-02,7.42102882866069677e+01
0,7.67194139559599648e+01,6.46187759223953719e+01,3.85231595938429622e-02,3.41117531644300911e+01
0,1.96911849184823069e+01,7.74011247190526319e+01,2.36436533827500753e-02,9.87599664263444410e+00
0,6.81149934154493906e+01,1.35200997569939929e+01,3.61282906255525962e-02,4.50868067148955731e+01
1,6.12917657520264640e+01,6.81619117880510714e+01,3.58873555293850038e-02,2.93088131734994732e+01
0,7.76223470172785994e+01,5.19448047024120143e+01,7.81733892198728381e-02,2.48327005173893305e+01
0,4.41983242452648568e+01,6.16873232558187183e+01,6.95923381596852381e-05,1.63969552248037019e+02
1,4.18688154159355506e+01,5.99365522985661698e+01,3.88531829825140580e-03,1.00373442298885749e+02
0,4.81734497575209204e+01,6.46093073106247004e+01,5.31812219651548179e-02,2.16915446350519225e+01
0,3.52834213607287808e+01,6.17414307861857026e+01,7.96113291251903527e-02,1.47715917241288164e+01
2,1.40819118275802868e+01,3.85765561244867285e+01,1.80101916759379155e-03,1.89802685036607244e+01
0,4.98015312643951233e+01,7.45865788464955131e+01,6.98446052629946579e-02,1.16606456955970135e+01
0,3.72897185607127142e+01,2.95016835038820560e+01,7.07827313296843612e-03,7.77317544446765112e+01
0,4.53725178178670987e+01,6.91643662407828970e+01,9.76872890050924786e-03,5.65686216131291744e+01
0,5.89685990259669097e+01,5.27563113407543014e+01,1.87944931944696511e-02,6.76961369478562460e+01
0,3.75672721513055379e+01,1.52336334661380235e+01,3.71291017902451335e-03,6.12633770516437863e+01
0,2.13483052439481540e+01,4.83718893677858830e+01,3.88022142607322082e-02,2.03465771514571330e+01
0,6.81531934076829486e+01,2.05680112149141436e+01,4.98507319406437457e-02,3.95017843278804222e+01
0,7.60945519949496259e+01,6.71315420593123662e+01,1.05606184272553621e-02,8.53234108338425443e+01
0,2.64349025853394437e+01,5.62981602910341294e+01,5.79924218971408709e-02,1.74946230014442712e+01
0,5.27576589767596573e+01,5.88729306063503586e+01,7.84344515659876063e-02,1.90410689443630936e+01
0,3.64149166839240621e+01,7.33840625968718001e+01,3.54514626609430186e-02,1.78362592549277146e+01
0,5.91318430295193380e+01,7.51703815925258283e+01,8.93122725859996124e-04,1.41188813108868032e+02
0,1.38271122841070184e+01,6.30364055957121252e+01,1.35980882274732463e-02,1.28329719339593442e+01
0,7.43582417846039476e+01,7.41862529790552685e+01,5.17529585372140249e-02,1.77124446350679250e+01
2,6.98225843787663649e+01,7.73873399217751796e+01,7.89314243084151129e-02,9.80695150615672162e+00
2,1.97095686103253023e+01,6.83746389838360926e+01,1.50997166680483640e-02,1.83697786415035793e+01
2,5.48739785885204938e+01,1.58075367718849975e+01,5.55980456677680496e-03,1.03032627367592113e+02
1,3.31421673452811589e+01,2.66603585431419035e+01,3.58558925886410321e-02,3.17555370059060564e+01
0,2.47020141053146496e+01,6.57164599487464045e+01,5.79330410589401906e-02,1.33707782649777087e+01
2,6.93241048975877163e+01,3.09621206938199336e+01,5.79644968630845109e-02,3.65726047416986901e+01
0,6.27099468451058755e+01,5.96430359712256291e+01,2.10457887045185192e-02,5.70715168289777139e+01
0,5.04024062138647508e+01,3.56818242438271795e+01,2.67869570958173507e-02,5.44969681554394612e+01
1,5.34303628794825158e+01,5.31476607417383420e+01,5.05174544024504513e-02,3.04976233035566295e+01
0,7.08804097747610058e+01,7.97439090887194908e+01,9.78874595567586631e-03,4.28320329844030141e+01
0,3.38971608228529107e+01,6.57102544922370271e+01,6.49743960851282276e-02,1.50970537258993023e+01
0,4.45100459877311678e+01,3.62464634590661348e+01,3.46495772596503021e-02,4.20883724387089231e+01
0,2.60564878099531398e+01,1.41461663762362644e+01,7.12453396572966524e-03,2.79364021755843090e+01
0,4.17171703233276077e+01,5.85847757930020450e+01,1.84399949976608545e-02,4.88825834793577130e+01
2,2.19645658411031057e+01,4.41874637562356085e+01,5.29865077751452435e-03,4.07909585766683662e+01
0,3.41925680293840628e+01,7.62597135113944518e+01,3.94047017670880531e-02,1.34737661810535041e+01
0,5.50241354864765668e+01,6.54074107230698303e+01,3.14936723503681584e-02,3.38594821054117645e+01
2,2.93680745430473884e+01,5.29393578426372287e+01,2.68233681055019893e-02,3.20040408136530630e+01
1,5.57003526724392515e+01,5.03334000498772340e+01,6.72623658685406745e-02,2.57075834248609212e+01
0,6.57988365682047061e+01,5.75266762749944505e+01,6.05309341947147129e-03,1.40699322316830774e+02
2,5.40707734283432870e+01,5.39105395068099611e+01,4.01608453686731620e-02,3.62325835801563230e+01
0,4.28500577789895019e+01,2.55804322464031841e+01,4.03097309250479569e-02,3.59784875501545542e+01
2,3.73514566858962098e+01,6.87559805178820085e+01,6.85250974128829571e-02,1.37230824681365533e+01
0,1.50659202435283586e+01,3.14734690236013002e+01,2.34236390644562940e-02,1.52906524562536603e+01
0,6.36364812040023935e+01,2.28961497040077333e+01,1.69271177606482061e-02,8.21697606955212052e+01
0,7.68818906705045890e+01,3.49797964693240004e+01,5.28003124957275652e-02,4.08031691462254784e+01
0,2.68860093804838804e+01,4.91012626085330908e+01,1.89547831367793684e-02,3.63904045588250398e+01
0,5.87423113850885272e+01,3.72859810487764918e+01,2.11884785084803795e-03,2.27372285761288822e+02
0,5.21936515533554015e+01,1.53495861071614037e+01,6.24699778512533260e-03,9.10219612273841108e+01
2,6.68919257992582743e+01,5.07984464550306143e+01,8.61586332007584048e-03,1.27278143493592935e+02
0,5.78100916217065119e+01,6.21003050181063827e+01,4.14833065584208141e-02,3.07321245426088048e+01
2,2.37252546579967429e+01,7.38895598778126583e+01,4.65223951057158400e-02,1.06434985202264141e+01
0,1.94442441951389640e+01,1.15598816595762184e+01,6.44196388353410060e-02,9.10826918641497940e+00
0,3.35768297895159904e+01,3.06788843062996328e+01,6.44975192064103503e-02,2.27439203724474019e+01
0,2.30289844627749432e+01,2.46515518162127023e+01,3.29681476757228255e-03,3.71075687478068872e+01
0,5.21663370115878635e+01,4.19754815078472276e+01,2.59367574105524856e-02,5.57510388022535182e+01
0,1.61505867658936033e+01,1.91848191441244609e+01,2.82730259894624671e-02,1.23742281606856004e+01
0,5.72697807049536962e+01,4.03418619614974716e+01,1.37522523217622171e-02,9.12833066746022297e+01
0,6.49737942757866165e+01,5.60368710206973120e+01,6.20991902425533510e-02,2.65365101277062081e+01
1,1.28942891128376296e+01,2.29817017152692884e+01,3.61355829890821351e-02,9.21440067395178808e+00
0,7.21049484906307327e+01,6.39240518497388095e+01,6.81301916069224425e-03,1.21891019430145676e+02
0,6.74214756858942650e+01,1.48364597818628710e+01,5.86314291111302219e-02,3.23680658181680698e+01
0,1.29871422966318448e+01,4.30539334344275773e+01,5.63627972923429962e-02,1.00609489185941996e+01
0,4.83328395166416556e+01,5.41851637078268311e+01,2.79387982550115786e-02,4.43819008292171873e+01
1,1.19389130500809610e+01,7.38649983972457562e+01,5.52156727075557435e-02,4.75553183009580671e+00
1,4.33794526695041327e+01,3.48554651912368385e+01,5.15501537117929280e-03,1.11327812094772767e+02
0,1.56749459637671915e+01,1.45061877036441267e+01,8.18097934179865850e-03,1.10833862730192720e+01
0,5.03112652819450972e+01,6.69195330795830898e+01,4.80505103416943163e-02,2.22628165906340740e+01
0,1.53964193157427154e+01,7.15388820332096032e+01,7.18654029979460575e-03,1.26405216029056344e+01
2,1.62426884571409644e+01,4.06502719712720051e+01,4.85082780895516874e-02,1.40646769665024625e+01
0,7.79535857847838258e+01,6.60541605537774643e+01,3.88185618717937220e-02,3.25793062306548649e+01
0,6.66050222340995930e+01,7.30603371598414242e+01,6.77225102129873496e-02,1.44082957420680167e+01
0,5.70851960111940713e+01,1.89436317647959740e+01,5.45979092306527803e-04,1.88721178787921957e+02
0,6.51147392182597855e+01,7.16611347136873178e+01,7.60388642298272244e-03,7.99917396029128582e+01
1,2.49664802443945568e+01,1.07012254526859714e+01,1.59194595360292977e-02,1.82455712603172771e+01
0,1.72470921058370408e+01,3.81045374069600484e+01,2.30311416390754885e-02,1.98283721656779299e+01
2,3.25457263515455821e+01,4.02746365136066800e+01,7.96630119373028245e-02,1.90150948914046118e+01
0,6.32689427786682970e+01,6.48246006743337233e+01,2.09493082553335007e-03,1.89670452872551095e+02
2,6.28799329307380717e+01,7.31141501088268484e+01,5.85131218484385984e-02,1.59663726322040400e+01
2,6.02319436859817330e+01,7.59899197786380824e+01,9.91531043475689031e-03,5.05531820341058804e+01
0,3.91891467711726733e+01,5.58850889462907716e+01,1.62621391202187222e-02,5.25047253839691237e+01
0,4.56083222194326012e+01,7.35737261039599844e+01,9.22617532059502934e-03,4.81122825508995859e+01
0,6.18001121099674009e+01,6.60149881864701342e+01,3.08843304653159678e-02,3.56629836281045627e+01
2,5.11266553515350779e+01,1.55933109316927627e+01,2.50898543733099888e-02,4.78409229867402530e+01
0,2.54916349477924591e+01,7.01960923488242656e+01,9.03494992898260831e-03,2.86995509952700409e+01
2,4.29086111280468430e+01,3.25501154100054677e+01,6.61912535840901844e-02,2.60338279507457351e+01
0,7.54390120921844698e+01,4.53086820684125868e+01,6.99265961924925156e-02,2.96323526463064972e+01
0,7.72749514974182148e+01,1.54141529006508708e+01,3.24423216945941492e-02,5.47123587554185349e+01
2,1.54220660980255531e+01,5.97325858797491307e+01,1.18213398356129314e-02,1.69717304892964691e+01
1,1.83776683135239622e+01,5.03295251324395281e+01,3.07984895459089379e-03,3.09346166030688146e+01
1,1.40610313644087412e+01,5.05943212362331423e+01,1.53048915429027776e-02,1.57286476247904492e+01
0,4.53725747920002718e+01,5.75195867405502383e+01,5.88169516339184101e-02,2.32021996474001746e+01
2,7.28707963695738243e+01,4.29351878018829822e+01,7.29638801337667009e-02,2.89137454189914465e+01
0,4.60450010672992605e+01,2.38247760858830517e+01,3.14218747462646705e-02,4.38770653675977016e+01
0,3.32868803601073466e+01,3.46092724464246970e+01,4.68764480739112810e-02,2.81067451210613335e+01
0,7.16776156112904346e+01,2.89047680210599687e+01,5.67646078906784909e-02,3.77678206186324061e+01
2,2.69017465257507453e+01,2.48286610467143021e+01,3.89633214403748013e-02,2.43858882450925520e+01
0,4.84667411403625223e+01,1.91524596813481942e+01,5.28656299785123726e-02,3.05318891651831095e+01
1,7.19830758044109587e+01,2.93341669365148441e+01,3.75771195057391857e-02,5.24376071523478444e+01
0,7.10103239168377343e+01,3.24629271681116265e+01,4.99036413871976683e-02,4.16139302162276579e+01
1,1.92523841164647500e+01,5.96462627331787019e+01,9.50634519317242535e-03,2.53804697799543817e+01
0,3.13552606825861417e+01,7.37974132342128257e+01,6.23367409915115758e-02,1.06915283352609869e+01
0,3.85442190064430719e+01,2.72278063023732457e+01,4.41159001974161247e-02,3.17663306405102865e+01
0,6.40769919038026785e+01,4.97667122278668970e+01,1.62421189331437357e-02,8.20692693324725724e+01
0,5.80679305197936557e+01,6.08355050181639641e+01,3.49250747722041135e-02,3.63828108454789927e+01
0,4.75711239683209826e+01,2.77078341062989999e+01,6.21787122475644730e-02,2.86842575141571032e+01
0,3.63801155635662070e+01,4.41700178711730160e+01,3.60552220195348577e-02,3.45490281003960362e+01
1,3.00837494382846877e+01,7.26723538995064473e+01,5.05212812055239879e-02,1.28047841298173353e+01
1,5.07730734221275384e+01,6.22817481413752034e+01,9.32150826190262898e-03,7.94028243186221090e+01
0,6.62672516079455391e+01,3.64764630209304670e+01,2.55847185235646354e-02,6.64982668101865784e+01
0,3.45896742327878783e+01,4.14195579259346260e+01,3.85162956004106855e-02,3.23940582626699154e+01
0,2.98920806772589458e+01,3.70592413483645657e+01,4.57700713950515425e-02,2.62710176349487199e+01
2,1.06861028536683591e+01,4.16488937009804943e+01,2.50412317767006358e-03,1.11509340350646227e+01
0,1.77266466832438141e+01,6.67127812812588417e+01,1.16236448918926351e-02,1.77936800377333455e+01
0,1.91875720811444097e+01,2.40429670832707423e+01,6.59496362675048159e-02,1.30618090096566686e+01
0,4.02543683326278909e+01,5.00682385153656710e+01,2.70461300781424177e-02,4.25146790427966863e+01
1,6.43084157090308395e+01,3.61263053581520950e+01,5.47898154025287937e-02,3.65528798350749256e+01
0,3.83070025632082860e+01,5.68880503816929419e+01,2.69885402474835806e-02,3.72132564727799888e+01
2,2.02229917921531310e+01,4.98671102293619910e+01,6.04195848498285688e-03,3.40253425899233051e+01
0,2.17544958937057871e+01,1.10749846325645187e+01,1.32876502437490104e-02,1.52781850447087351e+01
0,7.67019436115257349e+01,6.50285843142849558e+01,2.15846573817319882e-03,2.33941267018283128e+02
